code,code_np,level,des_pt,des_en,class
8-02.14,80214,4,Operador de máquina de facear,,1980
8-02.16,80216,4,Orlador à máquina,,1980
8-02.18,80218,4,Orlador manual,,1980
8-02.20,80220,4,Ajuntador,,1980
8-02.22,80222,4,Colador de calçado,,1980
8-02.24,80224,4,Gaspeador de calçado de pele,,1980
8-02.26,80226,4,Vazador à máquina,,1980
8-02.28,80228,4,Arrematador,,1980
8-02.30,80230,4,Preparador de palmilhas internas,,1980
8-02.32,80232,4,Sapateiro - trabalho em série,,1980
8-02.34,80234,4,Montador de palmilhas,,1980
8-02.36,80236,4,Apontador de calçado,,1980
8-02.38,80238,4,Montador mecânico de bicos,,1980
8-02.40,80240,4,Montador de enfranques à máquina,,1980
8-02.42,80242,4,Preparador de saltos de madeira,,1980
8-02.44,80244,4,Operador de máquina de lixar rastos,,1980
8-02.46,80246,4,Operador de máquina de rebater,,1980
8-02.48,80248,4,Aviador de sola,,1980
8-02.50,80250,4,Cravador de saltos,,1980
8-02.52,80252,4,Operador de máquina de colocar viras,,1980
8-02.54,80254,4,Brunidor de sola,,1980
8-02.56,80256,4,Formador de saltos,,1980
8-02.58,80258,4,Lixador de capas,,1980
8-02.60,80260,4,Acabador - calçado,,1980
8-02.90,80290,4,Outros trabalhadores do fabrico de calçado,,1980
8-03,803,3,"Maleiros, correiros e trabalhadores similares",,1980
8-03.10,80310,4,Maleiro,,1980
8-03.20,80320,4,Maleiro - malas de viagem,,1980
8-03.30,80330,4,Correeiro,,1980
8-03.40,80340,4,Cortador de pelaria,,1980
8-03.50,80350,4,Costureira de malas,,1980
8-03.60,80360,4,Operador de máquina de colar peles,,1980
8-03.70,80370,4,Faceador de peles à máquina,,1980
8-03.80,80380,4,Albardeiro,,1980
8-03.90,80390,4,"Outros maleiros, correeiros e trabalhadores similares",,1980
8-1,81,2,"Marceneiros, carpinteiros - excepto da construção civil, naval e outras, operadores de máquinas para trabalhar madeira, corticeiros e trabalhadores similares",,1980
8-11,811,3,Marceneiros e trabalhadores similares,,1980
8-11.01,81101,4,"Marceneiro, em geral",,1980
8-11.02,81102,4,Marceneiro - artigos de desporto,,1980
8-11.04,81104,4,Marceneiro-montador,,1980
8-11.06,81106,4,Acabador de móveis de madeira,,1980
8-11.08,81108,4,Marceneiro-restaurador,,1980
8-11.10,81110,4,Embutidor,,1980
8-11.12,81112,4,Ebanista,,1980
8-11.14,81114,4,Montador de peças - marcenaria,,1980
8-11.16,81116,4,Estojeiro,,1980
8-11.18,81118,4,Entalhador - madeira,,1980
8-11.20,81120,4,Gravador manual - madeira,,1980
8-11.22,81122,4,Cortador de folha - madeira,,1980
8-11.24,81124,4,Folheador,,1980
8-11.26,81126,4,Encurvador manual de madeira,,1980
8-11.28,81128,4,Moldureiro,,1980
8-11.30,81130,4,Bagueteiro,,1980
8-11.32,81132,4,Polidor de madeira,,1980
8-11.34,81134,4,Encerador,,1980
8-11.36,81136,4,Envernizador,,1980
8-11.38,81138,4,Polidor mecânico de madeira,,1980
8-11.90,81190,4,Outros marceneiros e trabalhadores similares,,1980
8-12,812,3,Operadores de máquinas para trabalhar madeira e trabalhadores similares,,1980
8-12.01,81201,4,"Operador de máquina para trabalhar madeira, em geral",,1980
8-12.02,81202,4,Operador-afinador de máquina para trabalhar madeira,,1980
8-12.04,81204,4,Afinador de máquinas para trabalhar madeira,,1980
8-12.06,81206,4,Torneiro de madeiras,,1980
8-12.08,81208,4,Torneiro de madeiras - torno automático,,1980
8-12.10,81210,4,Operador de máquina de tornear madeira,,1980
8-12.12,81212,4,Garlopador,,1980
8-12.14,81214,4,Desengrossador,,1980
8-12.16,81216,4,Tupiador,,1980
8-12.18,81218,4,Operador de máquinas de lavrar e de juntar aduelas,,1980
8-12.20,81220,4,Operador de máquina de cortar tampos,,1980
8-12.22,81222,4,Operador de máquina de arrunhar,,1980
8-12.24,81224,4,Emalhetador,,1980
8-12.26,81226,4,Macheador,,1980
8-12.28,81228,4,Respigador mecânico,,1980
8-12.30,81230,4,Operador de máquina de fresar - madeira,,1980
8-12.32,81232,4,Operador de pantógrafo - talha em madeira,,1980
8-12.34,81234,4,Furador - madeira,,1980
8-12.36,81236,4,Operador de máquina combinada universal - madeira,,1980
8-12.38,81238,4,Guilhotinador de faces,,1980
8-12.40,81240,4,Encurvador mecânico - madeira,,1980
8-12.42,81242,4,Operador demáquina para pirogravura - madeira,,1980
8-12.90,81290,4,Outros operadores de máquinas para trabalhar madeira e trabalhadores similares,,1980
8-13,813,3,Tanoeiros,,1980
8-13.10,81310,4,Tanoeiro,,1980
8-13.20,81320,4,Lavrante,,1980
8-13.30,81330,4,Tanoeiro de dentro,,1980
8-13.40,81340,4,Operador de máquina de fazer arcos,,1980
8-13.50,81350,4,Operador de máquina de bastir,,1980
8-13.60,81360,4,Operador de dispositivo de juntar tampos,,1980
8-13.90,81390,4,Outros tanoeiros,,1980
8-14,814,3,Corticeiros,,1980
8-14.02,81402,4,Raspador de cortiça,,1980
8-14.03,81403,4,Cozedor,,1980
8-14.04,81404,4,Traçador de cortiça,,1980
8-14.05,81405,4,Recortador,,1980
8-14.06,81406,4,Escolhedor de prancha,,1980
8-14.07,81407,4,Calibrador,,1980
8-14.08,81408,4,Passador,,1980
8-14.09,81409,4,Enfardador,,1980
8-14.10,81410,4,Operador de máquina para trabalhar cortiça,,1980
8-14.11,81411,4,Operador-afinador de máquina para trabalhar cortiça,,1980
8-14.12,81412,4,Afinador de máquinas para trabalhar cortiça,,1980
8-14.13,81413,4,Rabaneador manual,,1980
8-14.14,81414,4,Rabaneador mecânico,,1980
8-14.15,81415,4,Serrador de cortiça,,1980
8-14.16,81416,4,Espaldador manual,,1980
8-14.17,81417,4,Espaldador mecânico,,1980
8-14.18,81418,4,Laminador - cortiça,,1980
8-14.19,81419,4,Laminador - papel de cortiça,,1980
8-14.20,81420,4,Quadrador manual,,1980
8-14.21,81421,4,Quadrador mecânico,,1980
8-14.22,81422,4,Garlopista,,1980
8-14.23,81423,4,Broquista a pedal,,1980
8-14.24,81424,4,Broquista com máquina semi-automática e automática,,1980
8-14.25,81425,4,Esmerilador de cortiça,,1980
8-14.26,81426,4,Limpador de topos,,1980
8-14.27,81427,4,Lavador - artigos de cortiça,,1980
8-14.28,81428,4,Envernizador de topos de rolhas,,1980
8-14.29,81429,4,Operador de tambor de parafinagem,,1980
8-14.30,81430,4,Encabeçador de massa,,1980
8-14.31,81431,4,Esterilizador - cortiça,,1980
8-14.32,81432,4,Alimentador de máquinas semi-automáticas - cortiça,,1980
8-14.33,81433,4,Vigilante de grupo de máquinas automáticas - cortiça,,1980
8-14.34,81434,4,Colador - cortiça,,1980
8-14.35,81435,4,Colador - papel de cortiça,,1980
8-14.36,81436,4,Colador - papel de cortiça para revestimentos,,1980
8-14.37,81437,4,Prensador de quadros para papel - cortiça,,1980
8-14.38,81438,4,Prensador de colados,,1980
8-14.39,81439,4,Escolhedor - artigos de cortiça,,1980
8-14.40,81440,4,Contador - papel de cortiça,,1980
8-14.41,81441,4,Montador de moldes - papel de cortiça,,1980
8-14.42,81442,4,Operador de máquina de lixar - papel de cortiça,,1980
8-14.43,81443,4,Operador de máquina de passar - papel de cortiça,,1980
8-14.44,81444,4,Bobinador - papel de cortiça,,1980
8-14.45,81445,4,Trabalhador do fabrico de artefactos de cortiça,,1980
8-14.46,81446,4,Guilhotinador - papel de cortiça,,1980
8-14.47,81447,4,Betumador - cortiça,,1980
8-14.48,81448,4,Operador de tambor de betumar - cortiça,,1980
8-14.49,81449,4,Pesador - cortiça,,1980
8-14.90,81490,4,Outros corticeiros,,1980
8-15,815,3,Trabalhadores de aglomerados de madeira e cortiça,,1980
8-15.02,81502,4,Operador de descascadeira - toros de madeira,,1980
8-15.04,81504,4,Operador de desfibradora - toros de madeira,,1980
8-15.06,81506,4,Operador de máquina de triturar madeira,,1980
8-15.08,81508,4,Operador de secador de aparas - aglomerados de madeira,,1980
8-15.10,81510,4,Preparador de cola - aglomerados de madeira,,1980
8-15.12,81512,4,Operador de misturador - aglomerados de madeira,,1980
8-15.14,81514,4,Operador de formação e prensagem de placas - quadro de comando centralizado - aglomerados de madeira,,1980
8-15.16,81516,4,Operador de formação de placas - aglomerados de madeira,,1980
8-15.18,81518,4,Operador de prensa - aglomerados de madeira,,1980
8-15.20,81520,4,Operador de máquina de triturar cortiça,,1980
8-15.22,81522,4,Operador de peneiro - aglomerados de cortiça,,1980
8-15.24,81524,4,Operador de misturador - aglomerados de cortiça,,1980
8-15.26,81526,4,Operador de prensa - aglomerados de cortiça,,1980
8-15.28,81528,4,Resfriador - aglomerados de cortiça,,1980
8-15.30,81530,4,Operador de máquina de fabricar bastões - aglomerados de cortiça,,1980
8-15.32,81532,4,Rectificador de bastões - aglomerados de cortiça,,1980
8-15.34,81534,4,Cortador de bastões - aglomerados de cortiça,,1980
8-15.36,81536,4,Faceador - aglomerados de cortiça,,1980
8-15.90,81590,4,Outros trabalhadores de algomerados de madeira e cortiça,,1980
8-19,819,3,"Marceneiros e carpinteiros - excepto da construção civil, naval e outras, operadores de máquinas para trabalhar madeira, corticeiros e trabalhadores similares não classificados em outra parte",,1980
8-19.01,81901,4,"Carpinteiro, em geral",,1980
8-19.02,81902,4,Carpinteiro de banco,,1980
8-19.04,81904,4,Carpinteiro planteador,,1980
8-19.06,81906,4,Riscador - madeira,,1980
8-19.08,81908,4,Modelista - madeira,,1980
8-19.10,81910,4,Maquetista - madeira,,1980
8-19.12,81912,4,Santeiro,,1980
8-19.14,81914,4,Trabalhador do fabrico de cachimbos,,1980
8-19.16,81916,4,Carpinteiro mecânico,,1980
8-19.18,81918,4,Carpinteiro de carros e rodas,,1980
8-19.20,81920,4,Carpinteiro de carroçarias de madeira,,1980
8-19.22,81922,4,Casqueiro - estofos,,1980
8-19.24,81924,4,Carpinteiro de estruturas para máquinas,,1980
8-19.26,81926,4,Carpinteiro de moagem,,1980
8-19.28,81928,4,Carpinteiro de frigoríficos,,1980
8-19.30,81930,4,Carpinteiro de selas,,1980
8-19.32,81932,4,Carpinteiro de moldes,,1980
8-19.34,81934,4,Poleeiro,,1980
8-19.36,81936,4,Carpinteiro - instrumentos náuticos de precisão,,1980
8-19.38,81938,4,Carpinteiro - correcções acústicas,,1980
8-19.40,81940,4,Carpinteiro de coronhas,,1980
8-19.42,81942,4,Caixoteiro,,1980
8-19.44,81944,4,Cabideiro,,1980
8-19.46,81946,4,Trabalhador do fabrico de brinquedos de madeira,,1980
8-19.48,81948,4,Trabalhador do fabrico de bengalas,,1980
8-19.50,81950,4,Assentador de móveis,,1980
8-19.52,81952,4,Formeiro de calçado,,1980
8-19.54,81954,4,Formeiro de calçado - máquina semi-automática,,1980
8-19.56,81956,4,Pauseiro,,1980
8-19.58,81958,4,Colhereiro - madeira,,1980
8-19.60,81960,4,Cabeiro,,1980
8-19.62,81962,4,Trabalhador do fabrico de palitos,,1980
8-19.64,81964,4,Precintador,,1980
8-19.66,81966,4,Grampeador,,1980
8-19.68,81968,4,Grampeador - instalação semi-automática,,1980
8-19.70,81970,4,Encastelador - madeira,,1980
8-19.72,81972,4,Enfardador - madeira,,1980
8-19.74,81974,4,Pesador de lenha e aproveitamentos,,1980
8-19.90,81990,4,"Outros marceneiros e carpinteiros - excepto da construção civil, naval e outras, operadores de máquinas para trabalhar madeira, corticeiros e trabalhadores similares, não classificados em outra parte",,1980
8-2,82,2,"Canteiros, operadores de máquinas para trabalhar pedra e trabalhadores similares",,1980
8-20,820,3,"Canteiros, operadores de máquinas para trabalhar pedra e trabalhadores similares",,1980
8-20.02,82002,4,Seleccionador de pedras ornamentais,,1980
8-20.04,82004,4,Canteiro,,1980
8-20.06,82006,4,Canteiro de escultura,,1980
8-20.08,82008,4,Canteiro de ornatos,,1980
8-20.10,82010,4,Canteiro de molduras,,1980
8-20.12,82012,4,Serrador de «bloco»,,1980
8-20.14,82014,4,Operador de máquina de cortar chapa de pedra,,1980
8-20.16,82016,4,Operador de máquina automática de polir pedra,,1980
8-20.18,82018,4,Manobrador de máquina para polir pedra,,1980
8-20.20,82020,4,Torneiro - talhe de pedra,,1980
8-20.22,82022,4,Operador de máquina de rodear,,1980
8-20.24,82024,4,Alimentador de máquinas automática de chanfrar,,1980
8-20.26,82026,4,Aplainador de ardósias,,1980
8-20.28,82028,4,Furador de pedras,,1980
8-20.30,82030,4,Lapisador,,1980
8-20.32,82032,4,Soleteiro - ardósia,,1980
8-20.34,82034,4,Cortador de mármores,,1980
8-20.36,82036,4,Polidor manual de pedra,,1980
8-20.38,82038,4,Acabador de mármores,,1980
8-20.40,82040,4,Estendedor de pedra,,1980
8-20.90,82090,4,"Outros canteiros, operadores de máquinas para trabalhar pedra e trabalhadores similares",,1980
8-3,83,2,"Forjadores, serralheiros mecânicos, operadores de máquinas-ferramentas e trabalhadores similares",,1980
8-31,831,3,"Forjadores, marteladores e operadores de prensas de forjar",,1980
8-31.01,83101,4,"Ferreiro, em geral",,1980
8-31.05,83105,4,Malhador,,1980
8-31.10,83110,4,Martelador de metais,,1980
8-31.15,83115,4,Forjador de guias - laminagem de metais,,1980
8-31.20,83120,4,Forjador de limas,,1980
8-31.25,83125,4,Forjador de provas - aciaria,,1980
8-31.30,83130,4,Martelador-estampador de metais - trabalho em série,,1980
8-31.35,83135,4,Operador de prensa de forjar,,1980
8-31.40,83140,4,Estampador a quente,,1980
8-31.45,83145,4,Rebarbador mecânico a quente,,1980
8-31.50,83150,4,Marcador por cunho,,1980
8-31.55,83155,4,Ferreiro-laminador,,1980
8-31.60,83160,4,Ferrador,,1980
8-31.90,83190,4,"Outros forjadores, marteladores e operadores de prensas de forjar",,1980
8-32,832,3,"Serralheiros mecânicos, operadores de máquinas-ferramentas e traçadores",,1980
8-32.02,83202,4,Serralheiro mecânico,,1980
8-32.04,83204,4,Serralheiro ferramenteiro,,1980
8-32.06,83206,4,Serralheiro de cunhos e cortantes,,1980
8-32.08,83208,4,Serralheiro de moldes - fundição,,1980
8-32.10,83210,4,Serralheiro de chapas-moldes - fundição,,1980
8-32.12,83212,4,Torneiro mecânico,,1980
8-32.14,83214,4,Torneiro de peito,,1980
8-32.16,83216,4,Fresador mecânico,,1980
8-32.18,83218,4,Operador de fresadora universal de reproduzir,,1980
8-32.20,83220,4,Operador de engenho de furar,,1980
8-32.22,83222,4,Aplainador mecânico,,1980
8-32.24,83224,4,Limador-alisador mecânico,,1980
8-32.26,83226,4,Escatelador mecânico,,1980
8-32.28,83228,4,Mandrilador mecânico,,1980
8-32.30,83230,4,Rectificador mecânico,,1980
8-32.32,83232,4,Operador de rectificadora de cambotas,,1980
8-32.34,83234,4,Operador de máquina rectificadora de «poulies»,,1980
8-32.36,83236,4,Repuxador de metais ao torno,,1980
8-32.38,83238,4,Traçador de mecânica,,1980
8-32.90,83290,4,"Outros serralheiros mecânicos, operadores de máquinas-ferramentas e traçadores",,1980
8-34,834,3,Operadores de máquina-ferramentas - trabalho em série dos metais,,1980
8-34.01,83401,4,"Operador de máquinas-ferramentas, em geral - trabalho em série dos metais",,1980
8-34.05,83405,4,Torneiro - trabalho em série dos metais,,1980
8-34.10,83410,4,Fresador - trabalho em série dos metais,,1980
8-34.15,83415,4,Furador - trabalho em série dos metais,,1980
8-34.20,83420,4,Aplainador - trabalho em série dos metais,,1980
8-34.25,83425,4,Operador de limador-alisador - trabalho em série dos metais,,1980
8-34.30,83430,4,Escatelador - trabalho em série dos metais,,1980
8-34.35,83435,4,Mandrilador - trabalho em série dos metais,,1980
8-34.40,83440,4,Rectificador - trabalho em série dos metais,,1980
8-34.45,83445,4,Operador de máquina de repuxamento automático de metais,,1980
8-34.90,83490,4,Outros operadores de máquina-ferramentas - trabalho em série dos metais,,1980
8-35,835,3,"Operadores de máquinas de alisar, polir e afiar metais",,1980
8-35.05,83505,4,Rebarbador-limpador,,1980
8-35.10,83510,4,Quebra-gitos,,1980
8-35.15,83515,4,Esmerilador,,1980
8-35.20,83520,4,Acabador metalúrgico,,1980
8-35.25,83525,4,Raspador de metais,,1980
8-35.30,83530,4,Polidor de pregos,,1980
8-35.35,83535,4,Polidor de metais,,1980
8-35.40,83540,4,Operador de acabadora de tubos - trabalho de metais,,1980
8-35.45,83545,4,Afagador de soldaduras - montagem de automóveis,,1980
8-35.50,83550,4,Afiador de ferramentas,,1980
8-35.55,83555,4,Amolador de cutelaria,,1980
8-35.60,83560,4,Afiador de serras,,1980
8-35.65,83565,4,Apontador de cardas,,1980
8-35.70,83570,4,Picador de limas,,1980
8-35.90,83590,4,"Outros operadores de máquinas de alisar, polir e afiar metais",,1980
8-39,839,3,"Forjadores, serralheiros mecânicos, operadores de máquina-ferramentas e trabalhadores similares não classificados em outra parte",,1980
8-39.02,83902,4,Armeiro,,1980
8-39.04,83904,4,Serralheiro de chaves e fechaduras,,1980
8-39.06,83906,4,Estriador de cilindros,,1980
8-39.08,83908,4,Cinzelador de metais não preciosos,,1980
8-39.10,83910,4,Gravador de metais não preciosos,,1980
8-39.12,83912,4,Gravador mecânico,,1980
8-39.14,83914,4,Estampador,,1980
8-39.16,83916,4,"Montador de peças ou órgãos de construções mecânicas, em série",,1980
8-39.18,83918,4,Montador de máquinas em série ou em cadeia - indústria automóvel,,1980
8-39.20,83920,4,Operador de prensa mecânica - trabalho dos metais,,1980
8-39.22,83922,4,Operador de balancé - latoaria,,1980
8-39.24,83924,4,Guilhotineiro,,1980
8-39.26,83926,4,Operador de saca-bocados,,1980
8-39.28,83928,4,Atarraxador mecânico,,1980
8-39.30,83930,4,Atarraxador manual,,1980
8-39.32,83932,4,Serrador mecânico,,1980
8-39.34,83934,4,Operador de máquinas de fabricar pregos,,1980
8-39.36,83936,4,Operador de máquinas de enformar parafusos,,1980
8-39.38,83938,4,Operador de máquinas de roscar parafusos,,1980
8-39.40,83940,4,Operador de máquinas de roscar porcas,,1980
8-39.42,83942,4,Operador de máquina roscadora de tubos e varões,,1980
8-39.44,83944,4,Arameiro,,1980
8-39.46,83946,4,Operador de máquina de fazer rede,,1980
8-39.48,83948,4,Operador de máquina de fazer arame farpado,,1980
8-39.50,83950,4,Operador de máquina de vincar arame,,1980
8-39.52,83952,4,Operador de máquina de corrugar banda metálica,,1980
8-39.54,83954,4,Operador de máquina do fabrico de tubos flexíveis,,1980
8-39.56,83956,4,Operador de máquina do fabrico de armaduras para colchões,,1980
8-39.58,83958,4,Operador de máquina do fabrico de molas - estofos e colchões,,1980
8-39.60,83960,4,Operador de máquina do fabrico de anzóis,,1980
8-39.62,83962,4,Operador de máquinas do fabrico de molas - veículos automóveis,,1980
8-39.64,83964,4,Operador de máquina de ensaio dinamométrico de molas,,1980
8-39.66,83966,4,Montador de molas - veículos automóveis,,1980
8-39.68,83968,4,Alimentador de máquinas do fabrico de agulhas de aço,,1980
8-39.70,83970,4,Operador de máquinas do fabrico de agulhas de aço,,1980
8-39.72,83972,4,Lavador de agulhas de aço,,1980
8-39.74,83974,4,Verificador de qualidade - metalomecânica,,1980
8-39.76,83976,4,Detector de deficiências de fabrico,,1980
8-39.78,83978,4,Operador de ensaios não destrutivos,,1980
8-39.90,83990,4,"Outros forjadores, serralheiros mecânicos, operadores de máquinas-ferramentas e trabalhadores similares não classificados em outra parte",,1980
8-4,84,2,"Ajustadores-montadores e mecânicos-reparadores de máquinas, motores e instrumentos de precisão - excepto electricistas",,1980
